category_id,category_label,asset_id,name,source_url,type,size,frames,style_tags,mood_tags,story_tags,scene_use,usage_case,notes,license_tier,ui_ready,layout_role,season_kit,pairs_with,pack_id,supabase_table,visual_anchor_template,default_layer_stack,parallax_suggest,animation_keys,domain_fit,year_phase_fit,combo_id,reject_if_mood
season_fx,01_四季气候FX,PX-EXT-003,冬季雪地地形 autotile,https://seliel-the-shaper.itch.io/winter-forest,background,16x16 tile,1,"冬天,雪地,枯树,SNES风","寒冷,孤立,年末,清冷","shared,冬天,时间流逝,亲情,年末",both,冬季年末场景；雪覆地面和枯树表达时间积压；与夏/秋地形构成四季轮回,低价或免费；5种地面纹理+雪覆变种；Mana Seed 统一风格,paid_commercial,ready_after_purchase,background,winter,,extended-scenes-v1,visual_assets,{season}冬夜，{character}站在雪地{location}，枯树剪影,PX-EXT-003>PX-EXT-001>PX-EXT-021,0.15,"idle,walk","family,academic,self_growth,career","quiet,final,transition",mana_seed_four_seasons,"celebration,暑热"
season_fx,01_四季气候FX,PX-EXT-004,夏季茂密森林地形,https://seliel-the-shaper.itch.io/summer-forest,background,16x16 tile,1,"夏天,绿林,茂密,户外,SNES风","旺盛,压迫,活力,暑热","shared,夏天,学业,暑期,户外",both,暑期备考或夏日外出场景；与冬雪形成时间/情绪对比，构成四季套件,Mana Seed 系列；与 Autumn/Winter 风格统一；需核实价格,paid_commercial,ready_after_purchase,background,summer,,extended-scenes-v1,visual_assets,{season}夏日，{character}在茂密绿林{location}，暑气可见,PX-EXT-004>PX-EXT-021,0.12,"idle,walk","academic,self_growth,love","quiet,transition",mana_seed_four_seasons,"寒冷,孤立"
season_fx,01_四季气候FX,PX-EXT-005,春日森林地形（Mana Seed）,https://seliel-the-shaper.itch.io/,background,16x16 tile,1,"春天,新绿,樱花,SNES风","新生,开始,萌动","shared,春天,新开始,爱情,自我成长",both,人生新开端或爱情萌芽节点；Spring Forest 和其他三季构成完整四季套件,Seliel Mana Seed 系列；从 seliel-the-shaper.itch.io 页面确认 Spring Forest 具体链接,paid_commercial,ready_after_purchase,background,spring,,extended-scenes-v1,visual_assets,{season}春日，{character}在新绿{location}，萌动初开,PX-EXT-005>PX-EXT-017>PX-EXT-021,0.12,"idle,walk","love,self_growth,academic","quiet,transition,pivotal",mana_seed_four_seasons,"凋零,萧条"
season_fx,01_四季气候FX,PX-EXT-006,北极林地极寒变体,https://seliel-the-shaper.itch.io/arctic-woodland,background,16x16 tile,1,"极地,冰,雪林,荒芜,SNES风","极寒,绝境,孤立,荒芜","自我成长,极端低谷,孤立,冬天",special,情绪极端低谷节点；比普通冬林更荒芜，表达绝境而非普通寒冷,Seliel Mana Seed 系列；付费；比 Winter Forest 更严酷,paid_commercial,ready_after_purchase,background,winter_extreme,,extended-scenes-v1,visual_assets,极寒{season}，{character}在荒芜雪林{location}，几乎无生命,PX-EXT-006>PX-EXT-001>PX-EXT-021,0.18,idle,self_growth,"pivotal,special",mana_seed_extreme,"celebration,温暖"
season_fx,01_四季气候FX,PX-EXT-007,四季模块化自然森林,https://icarusstudios.itch.io/seasonal-pixel-art-nature-pack,background,16x16 tile,multiple,"四季,森林,模块化,自然","季节循环,变化,过渡","shared,户外,时间流逝,四季",both,一套资产切换四季外观；同一户外场景在不同年份呈现春夏秋冬变化,Icarus Studios；入库前须核实授权；搜索结果确认存在,review_required,candidate_only,background,,,extended-scenes-v1,visual_assets,{season}户外，{character}在模块化森林{location},PX-EXT-007>PX-EXT-021,0.12,idle,shared,transition,candidate_only,
season_fx,01_四季气候FX,PX-EXT-008,16x16 秋日公园落叶路,https://maru-98.itch.io/forest-fall-pack-1616-pixel-art-autumn-tileset,background,16x16 tile,1,"秋天,落叶,公园,道路,树木","告别,步行,凋零,萧条","爱情,友情,秋天,公园",both,分手前的公园落叶路；朋友渐行渐远的秋日一幕；和 Seliel Autumn Forest 互补,Maru；RPG 风格；需核实授权；16x16 与 Mana Seed 系列风格兼容,paid_commercial,ready_after_purchase,background,,,extended-scenes-v1,visual_assets,{season}秋日，{character}走在公园落叶路{location},PX-EXT-008>PX-EXT-021,0.14,"walk,idle","love,friendship","quiet,pivotal",candidate_only,
season_fx,01_四季气候FX,PX-EXT-009,城市雪景街道底图,https://free-game-assets.itch.io/snow-city-tileset-pixel-art,background,32x32 tile,1,"城市,雪,街道,建筑","寒冷,年末,孤独,冬日城市","事业,爱情,自我成长,城市,冬天",special,就业困难冬季节点或年末返乡前；城市雪景替换晴日城市底图,Free Game Assets；需核实商用授权；与 Gandalf City 互补（季节变体）,review_required,candidate_only,background,winter,,extended-scenes-v1,visual_assets,冬夜城市，{character}在积雪街道{location}，街灯稀疏,PX-EXT-009>PX-EXT-001>PX-EXT-021,0.1,"walk,idle","career,love,self_growth","special,final",candidate_only,
rural_hometown,02_乡镇农村老家,PX-EXT-010,俯视村镇外景（付费）,https://cainos.itch.io/pixel-art-top-down-village,background,32x32 tile,fire/smoke/water VFX,"村庄,建筑,农村,老家,小镇","家乡,质朴,有生活感","亲情,老家,自我成长,小镇,离家",both,亲情线回老家节点；村边道别；和 Cainos Basic 配合形成完整农村视野,付费 $39.99；商用可改；禁再分发；含 fire/smoke/water VFX,paid_commercial,ready_after_purchase,background,,"PX-EXT-012,PX-UNI-007",extended-scenes-v1,visual_assets,{season}白天，{character}在村镇{location}，烟囱与土路,PX-EXT-012>PX-EXT-010>PX-EXT-022,0.14,"idle,walk","family,self_growth","quiet,pivotal,transition",rural_hometown,
rural_hometown,02_乡镇农村老家,PX-EXT-011,村庄俯视外景（补充款）,https://sanctumpixel.itch.io/village-top-down-pixel-art-tileset,background,16x16 tile,1,"村庄,建筑,道路,树木","安静,家乡,普通","亲情,老家,小镇,自我成长",both,老家村镇街道；邻居小院；给亲情线补充不同风格的农村外景,Sanctumpixel；需核实商用授权；风格较 RPG,review_required,candidate_only,background,,,extended-scenes-v1,visual_assets,{character}在村镇街道{location}，邻居小院安静,PX-EXT-011>PX-EXT-022,0.12,"idle,walk",family,quiet,candidate_only,
rural_hometown,02_乡镇农村老家,PX-EXT-012,基础农田/乡间地形 CC0风,https://cainos.itch.io/pixel-art-top-down-basic,background,32x32 tile,1,"草地,泥路,农田,地形,户外","质朴,广阔,家乡","亲情,自我成长,农村,老家,户外",both,农村外景底图；田间路径；比 Kenney Tiny Town 更有生活感的乡间地形,免费商用可改无需署名；与 Cainos Village 风格统一；32x32,cc0_ready,prototype_ready,background,,"PX-EXT-010,PX-EXT-022,PX-UNI-007",extended-scenes-v1,visual_assets,{season}田野，{character}在泥路{location}，远处是家,PX-EXT-012>PX-EXT-010>PX-EXT-021,0.16,"idle,walk","family,self_growth","quiet,transition",rural_hometown,
park_night_sky,03_公园星夜天空,PX-EXT-013,城市公园绿地俯视,https://free-game-assets.itch.io/free-green-zone-tileset-pixel-art,background,32x32 tile,1,"公园,长椅,草坪,喷泉,城市户外","休憩,约会,等待,温柔","爱情,友情,自我成长,公园,城市",both,约会等待的公园；好友聚散地点；同一长椅在不同年份反复出现,Free Game Assets；免费；含长椅/草坪/喷泉；需核实商用授权,review_required,candidate_only,background,,,extended-scenes-v1,visual_assets,{season}午后，{character}坐在公园长椅{location}，喷泉无声,PX-EXT-013>PX-EXT-021,0.12,"idle,sit","love,friendship,self_growth","quiet,pivotal",candidate_only,
park_night_sky,03_公园星夜天空,PX-EXT-014,星夜视差多层背景,https://shiroze.itch.io/starry-night-parallax-background,background,parallax multi-layer,1,"夜晚,星空,视差,山影,树影","孤独,深夜,放空,内省","自我成长,爱情,深夜,异地,失眠",special,深夜独处或失眠时用星空替代室内背景，产生内省距离感,Shiroze；需核实授权；可与 Seliel Weather Effects 叠加,review_required,candidate_only,background,,"PX-EXT-029,PX-EXT-030",extended-scenes-v1,visual_assets,深夜，{character}在星空下{location}，内省距离感,interior>PX-EXT-014>PX-EXT-029,0.2,parallax_scroll,"self_growth,love","quiet,special",introspection_overlay,celebration
park_night_sky,03_公园星夜天空,PX-EXT-015,夜空六层背景（4变体）,https://chrisppop.itch.io/night-sky-pixel-art-background,background,multi-layer,6 layers x 4 variants,"夜空,星星,月亮,大气","思念,诗意,距离,宁静","爱情,异地,自我成长,深夜",both,异地恋视频通话背景；长期遗憾独处夜晚；4种情绪变体,ChrisPpop；4变体各6层；需核实授权,review_required,candidate_only,background,,PX-EXT-029,extended-scenes-v1,visual_assets,深夜，{character}在{location}，窗外六层夜空,interior>PX-EXT-015>PX-EXT-029,0.22,parallax_scroll,"love,self_growth","quiet,special",introspection_overlay,celebration
park_night_sky,03_公园星夜天空,PX-EXT-016,多变天空背景集（免费）,https://free-game-assets.itch.io/free-sky-with-clouds-background-pixel-art-set,background,various,1,"天空,云,大气,晴/阴/雨","开阔,压抑,希望,不确定","shared,过渡,时间流逝,章节转换,户外",both,过场/章节切换时用天空做情绪铺垫；不同云量表示心情轻重,Free Game Assets；免费；高反差像素天空；可与角色剪影组合,review_required,candidate_only,background,,,extended-scenes-v1,visual_assets,{season}天空，{character}剪影在{location}，云量暗示心情,PX-EXT-016>character,0.25,cloud_drift,shared,transition,candidate_only,
festival_culture,05_节庆文化道具,PX-EXT-017,春花/花卉像素包（CC0）,https://karsiori.itch.io/free-pixel-art-flower-pack,prop,various sprite,1,"花朵,樱花,春天,植物,CC0","春日,萌动,新开始,告别","爱情,友情,自我成长,春天",both,春季约会道具；'新开始'视觉锚；和秋落叶/冬雪形成四季对比,CC0；karsiori；可手工做落花粒子；与 Lantern Pack 同作者风格统一,cc0_ready,prototype_ready,prop,spring,,extended-scenes-v1,visual_assets,{season}春日，{character}在{location}，脚边落樱/春花,background>PX-EXT-017>character,0.08,"bloom,petal_fall","love,friendship,self_growth","quiet,transition",spring_festival,凋零
festival_culture,05_节庆文化道具,PX-EXT-018,节庆灯笼动画包（CC0）,https://karsiori.itch.io/free-pixel-art-lantern-pack,prop,various sprite,animated frames,"灯笼,节庆,动画,CC0","节日,温暖,家,怀旧","亲情,春节,节庆,家庭聚餐,中秋",special,春节/中秋家庭聚餐；客厅/街道挂灯笼；无需文字说明节日氛围,CC0；含多种灯笼变体和帧动画；直接商用,cc0_ready,prototype_ready,prop,,"PX-EXT-017,PX-UNI-002",extended-scenes-v1,visual_assets,节庆夜，{character}在{location}，灯笼暖光摇曳,PX-UNI-002>PX-EXT-018>character,0.06,lantern_swing,family,"special,quiet",spring_festival,"冷漠,分离"
bookstore_study,06_书店学习空间,PX-EXT-019,温馨书店室内 32x32,https://feyza5.itch.io/cozy-library,background,32x32 tile,1,"书店,书架,台灯,室内,温馨","安静,慰藉,专注,归属","学业,自我成长,书店,阅读",both,考研备考书店；自我成长中寻找意义的文化空间；和图书馆互补,免费商用可改；32x32；含书架/台灯/装饰品,review_required,candidate_only,background,,,extended-scenes-v1,visual_assets,{character}在温馨书店{location}，台灯照着书页,PX-EXT-019>character,0.1,read_idle,"academic,self_growth",quiet,candidate_only,
transit_interior,04_地铁高铁车厢,PX-EXT-020,地铁/高铁车厢与站台内景,https://kokororeflections.itch.io/kr-transportation-station-subway-train-tileset-for-rpgs,background,RPG Maker tiles,animated doors/lights,"地铁,高铁,车厢,站台,通勤","移动,疲惫,等待,机会","事业,爱情,异地,通勤,城市机会",both,就业通勤车厢内景；异地离别站台；比 Reakain Trains 更细的室内俯视视角,付费 $16.99；Kokoro Reflections；蓝/红两方向+门开合动画；5星,paid_commercial,ready_after_purchase,background,,"PX-UNI-014,PX-EXT-034",extended-scenes-v1,visual_assets,{character}在地铁车厢{location}，窗外隧道光掠过,PX-EXT-020>PX-EXT-034>character,0.08,"door_open,door_close,idle","career,love","quiet,transition,pivotal",commute_interior,
character_expression,07_角色表情氛围,PX-EXT-021,Mana Seed 主角角色基础（免费）,https://seliel-the-shaper.itch.io/character-base,character,16x16 sprite,idle/walk/run/sleep,"角色,主角,基础,Mana Seed,CC0风","中性,可塑,叙事","shared,主角,通用角色,跨域",both,Mana Seed 风格主角基础动画；跨六域出现的主角统一视觉基底,Seliel；免费；商用可；Mana Seed User License；与四季地形风格完全统一,mana_seed_license,prototype_ready,protagonist_or_npc,,"PX-EXT-001~006,PX-EXT-038",extended-scenes-v1,visual_assets,{season}，{character}在{location}，Mana Seed 统一主角,background>prop>PX-EXT-021>fx,0,"idle,walk,run,sleep",shared,"quiet,pivotal,final,transition",mana_seed_protagonist,
character_expression,07_角色表情氛围,PX-EXT-022,Mana Seed 农民角色系统（免费）,https://seliel-the-shaper.itch.io/farmer-base,character,16x16 sprite,idle/walk/run/pickup/throw,"角色,农民,日常动作,Mana Seed","质朴,生活感,劳动","亲情,老家,自我成长,农村",both,亲情老家线中的劳作场景；也可做农村 NPC；动作丰富,Seliel；免费；商用可；Mana Seed User License,mana_seed_license,prototype_ready,protagonist_or_npc,,,extended-scenes-v1,visual_assets,{character}在田间{location}，劳作或驻足,PX-EXT-012>PX-EXT-022,0,"idle,walk,pickup,throw","family,self_growth",quiet,rural_hometown,
character_expression,07_角色表情氛围,PX-EXT-023,像素NPC头像7情绪组,https://itch.io/game-assets/tag-pixel-art/tag-portrait,ui,64x64,7 emotions per character,"头像,NPC,情绪,对话框,portrait","多样,叙事感,真实","shared,对话,亲情,友情,爱情",both,对话框配7情绪头像；让家人/朋友/恋人的对话有层次感,itch portrait 标签下有 245 张/7情绪的 NPC 包；需人工选定具体包名和授权,review_required,candidate_only,ui,,,extended-scenes-v1,visual_assets,对话框，{character}表情{emotion}，头像特写,ui_overlay,0,emotion_7pack,shared,"quiet,pivotal",candidate_only,
character_expression,07_角色表情氛围,PX-EXT-024,儿童/少女像素头像,https://captainskolot.itch.io/little-girl-portrait-pixelart-pixel-art-sprite,character,various,multiple expressions,"儿童,少女,头像,portrait","青春,天真,对比","亲情,童年,回忆,家庭",special,亲情线童年记忆场景；家庭中年幼弟妹/子女的对话头像；年龄对比锚点,CaptainSkolot；需核实授权,review_required,candidate_only,protagonist_or_npc,,,extended-scenes-v1,visual_assets,童年回忆，{character}年幼头像在{location},ui_overlay,0,portrait_expressions,family,"special,pivotal",candidate_only,
character_expression,07_角色表情氛围,PX-EXT-025,像素幻想角色生成器（Caz）,https://cazwolf.itch.io/pixel-charagen,character,various,multiple,"角色生成,自定义,外表可选","可塑,中性,占位","shared,主角,NPC,角色占位",both,浏览器生成各年龄段角色占位；后期叠加专属服装/发型,浏览器工具；生成图可用于游戏；具体授权需核实,review_required,candidate_only,protagonist_or_npc,,,extended-scenes-v1,visual_assets,{character}占位角色在{location},character,0,generated,shared,quiet,candidate_only,
support_ui_transition,08_转场UI辅助,PX-EXT-026,像素HUD进度条/状态面板,https://indigolay.itch.io/pixel-hud-ui,ui,various,1,"HUD,进度条,面板,状态栏","清晰,信息,节制","shared,状态,年份计数,六域进度",daily,六域状态栏、年份进度条、关键选择节点进度可视化,IndigoLay；需核实价格；看免费版是否够用,review_required,candidate_only,ui,,,extended-scenes-v1,visual_assets,HUD：第{year}年 · {domain}进度,ui_top,0,bar_fill,shared,daily,candidate_only,
support_ui_transition,08_转场UI辅助,PX-EXT-027,Cainos 像素RPG图标包,https://cainos.itch.io/pixel-art-icon-pack-rpg,ui,various,1,"图标,RPG,道具,行动","清晰,中性,指引","shared,道具,选择,行动图标",daily,书/证件/电话/行李箱等叙事道具图标；替代文字的视觉提示,Cainos；需核实授权和价格；可与 Lucid Icons（CC0）互补,review_required,candidate_only,ui,,,extended-scenes-v1,visual_assets,{character}手边{prop}图标提示行动,ui_prop,0,static,shared,"daily,pivotal",candidate_only,
character_expression,07_角色表情氛围,PX-EXT-028,通用粒子VFX特效包,https://pixel-boy.itch.io/vfxmix-assetpack,fx,various,animated,"粒子,特效,光效,VFX","强调,冲击,情绪爆发,转折","shared,pivotal,介入,情绪高峰",special,介入节点或重大选择时用粒子强调转折感；避免纯静态画面,pixel-boy 出品；需核实授权；适合叙事高峰的瞬间视觉强调,review_required,candidate_only,fx,,,extended-scenes-v1,visual_assets,转折瞬间，{character}在{location}，粒子爆发,background>character>PX-EXT-028,0,"burst,sparkle",shared,"pivotal,special",candidate_only,
character_expression,07_角色表情氛围,PX-EXT-029,LPC 浓雾大气覆盖层,https://lpc.opengameart.org/content/thick-fog,fx,1024x512 tiling,scrolling,"雾,大气,LPC","迷失,不确定,朦胧,迷茫","自我成长,迷茫,人生方向",special,人生方向迷茫节点叠雾效；表达不确定性无需文字,LPC 系列；CC0 或开放许可；1024x512 可水平 tiling,cc0_ready,prototype_ready,fx,,,extended-scenes-v1,visual_assets,浓雾中，{character}在{location}，方向不明,background>character>PX-EXT-029,0.05,fog_scroll,self_growth,"quiet,pivotal,special",introspection_overlay,"celebration,清晰"
park_night_sky,03_公园星夜天空,PX-EXT-030,CC0 星空动画背景 OGA,https://opengameart.org/content/cc0-backgrounds,background,various,animated,"星空,夜晚,CC0","深夜,宁静,距离,浩渺","自我成长,异地,深夜,失眠",both,深夜内省场景星空底图；可与窗边角色剪影组合；含 Animated Stars Background,CC0；OGA CC0 Backgrounds 合集；直接商用,cc0_ready,prototype_ready,background,,,extended-scenes-v1,visual_assets,深夜星空，{character}在{location}窗边剪影,PX-UNI-002>PX-EXT-030>PX-EXT-029>character,0.18,stars_twinkle,"self_growth,love","quiet,special",introspection_overlay,celebration
support_ui_transition,08_转场UI辅助,PX-EXT-031,通用 16x16 俯视场景底包,https://anokolisa.itch.io/free-pixel-art-asset-pack-topdown-tileset-rpg-16x16-sprites,background,16x16 tile,1,"俯视,通用,室内外,多用途","中性,基础,占位","shared,户外,室内,低风险占位",both,500+ sprites 作为低风险多用途底图占位；在具体场景资产到位前做预览用,Anokolisa；免费；商用条款需核实,review_required,candidate_only,background,,,extended-scenes-v1,visual_assets,{character}在通用俯视{location}（占位）,PX-EXT-031>character,0.1,idle,shared,quiet,candidate_only,
support_ui_transition,08_转场UI辅助,PX-EXT-032,风格化俯视室内（Hana Caraka）,https://otterisk.itch.io/hana-caraka-topdown-tileset,background,various tile,1,"室内,俯视,风格化,独特","温暖,生活感,别致","亲情,爱情,友情,室内,回忆",both,风格独特的室内俯视；适合记忆/回忆场景的差异化视觉质感,Otterisk；需核实授权；艺术风格较别致；需确认与主视觉兼容,review_required,candidate_only,background,,,extended-scenes-v1,visual_assets,回忆滤镜，{character}在风格化室内{location},PX-EXT-032>character,0.1,idle,"family,love,friendship","special,pivotal",candidate_only,
support_ui_transition,08_转场UI辅助,PX-EXT-033,像素过渡/擦黑转场特效,https://itch.io/game-assets/free/tag-effects/tag-pixel-art,fx,various,animated,"过渡,擦黑,幕布,转场","章节感,叙事节奏,切换","shared,年份转场,章节切换",special,每年之间的章节转场用像素擦黑或幕布；明确区分年份跳跃感,itch Effects 标签下有多款免费包；需人工选定具体包；优先 CC0,cc0_ready,prototype_ready,transition,,all_year_transitions,extended-scenes-v1,visual_assets,第{year}年 → 第{next_year}年，像素擦黑转场,transition_fullscreen,0,"wipe_black,curtain",shared,transition,year_transition,
transit_interior,04_地铁高铁车厢,PX-EXT-034,城市交通工具（公交/出租）OGA,https://opengameart.org/content/pixel-art-vehicles,prop,various,1,"公交车,出租车,交通,城市","移动,通勤,日常","事业,亲情,友情,通勤,城市",daily,城市路上公交/出租车作为通勤过场道具；和站台/车厢内景配合,OGA；CC-BY 3.0 或 CC0；含公交/消防/卡车；作为道具而非载具使用,cc0_ready,prototype_ready,prop,,,extended-scenes-v1,visual_assets,城市路上，{prop}驶过{location},background>PX-EXT-034,0.06,drive_by,"career,family,friendship","daily,transition",commute_interior,
festival_culture,05_节庆文化道具,PX-EXT-035,Girlypixels 樱花树/春日植物,https://girlypixels.itch.io/pixelart-assets,prop,various,1,"樱花,植物,春天,树木","春日,柔和,新生,萌动","爱情,自我成长,春天,新开始",both,春季场景樱花树和植物；搭配 PX-EXT-017 Flower Pack 形成完整春季效果,Girlypixels；需核实授权；含岩石/树木/樱花等自然元素,review_required,candidate_only,prop,spring,,extended-scenes-v1,visual_assets,春日，{character}在樱花树{location},background>PX-EXT-035>PX-EXT-017,0.1,petal_fall,"love,self_growth","quiet,transition",candidate_only,
bookstore_study,06_书店学习空间,PX-EXT-036,LimeZu Modern Interiors - 健身房,https://limezu.itch.io/moderninteriors,background,16/32/48 tile,1,"健身房,器械,室内,topdown,现代","努力,自律,汗水,行动","自我成长,身体改变,事业,行动",both,离开舒适区尝试改变时；健身房作为行动可见性场景,同 PX-UNI-077 包，单独标注 gym 房间用途；完整商用需署名,attribution_required,candidate_only,background,,,extended-scenes-v1,visual_assets,{character}在健身房{location}，器械可见,PX-EXT-036>character,0.08,exercise_idle,"self_growth,career","quiet,pivotal",candidate_only,
bookstore_study,06_书店学习空间,PX-EXT-037,LimeZu Modern Interiors - 居酒屋/酒吧,https://limezu.itch.io/moderninteriors,background,16/32/48 tile,1,"居酒屋,酒吧,台灯,夜间,现代","放松,微醉,深夜谈话,私密","友情,事业,自我成长,深夜聚会",special,深夜好友长谈；就业挫折后酒桌聚会；比咖啡馆更私密的夜间室内,同 PX-UNI-077 包，单独标注 bar/izakaya 用途；完整商用需署名,attribution_required,candidate_only,background,,,extended-scenes-v1,visual_assets,深夜，{character}在居酒屋{location}，台灯暖光,PX-EXT-037>character,0.08,sit_talk,"friendship,career,self_growth","special,quiet",candidate_only,
support_ui_transition,08_转场UI辅助,PX-EXT-038,Mana Seed 免费 RPG 起步包,https://seliel-the-shaper.itch.io/rpg-starter-pack,background,16x16 tile,1,"综合,起步,地形,室内外,Mana Seed","入门,通用,基础","shared,通用底图,低风险,占位",both,Mana Seed 风格的免费起步资产；作为四季地形+角色的低风险原型占位,Seliel；免费；Mana Seed User License 商用可；快速搭场景原型,mana_seed_license,prototype_ready,background,,,extended-scenes-v1,visual_assets,{season}，{character}在 Mana Seed 起步{location},PX-EXT-038>PX-EXT-021,0.12,"idle,walk",shared,"quiet,transition",mana_seed_starter,
support_ui_transition,08_转场UI辅助,PX-EXT-039,itch.io 室内资产合集页,https://itch.io/s/73097/pixel-interior-game-assets,background,various,1,"室内,集合,现代,各类房间","生活感,多样","shared,室内,各类场景,补充候选",both,覆盖主要素材包未列的室内场景；从合集页按风格匹配选取,合集捆绑包；含多款 itch 室内 tileset；需逐包核实授权,review_required,candidate_only,background,,,extended-scenes-v1,visual_assets,{character}在室内{location}（合集候选）,background>character,0.1,idle,shared,quiet,candidate_only,
